contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ticker,expiry,days_to_expiry,spot_price,moneyness,date_collected
QQQ250703C00480000,2025-06-27 14:40:50+00:00,480.0,69.64,66.2,70.14,2.699997,4.033458,1.0,78,0.8385025915527342,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.8757685352420688,2025-06-29 12:49:54.505794
QQQ250703C00485000,2025-06-27 18:45:49+00:00,485.0,61.03,61.2,65.14,0.75,1.2441938,2.0,87,0.7883321948242188,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.8848911241508404,2025-06-29 12:49:54.505794
QQQ250703C00490000,2025-06-27 17:46:02+00:00,490.0,57.99,56.21,60.15,3.710003,6.834935,41.0,237,0.7390162817382812,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.8940137130596119,2025-06-29 12:49:54.505794
QQQ250703C00491000,2025-06-20 19:37:49+00:00,491.0,36.23,55.21,59.17,0.0,0.0,6.0,130,0.7307155834960937,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.8958382308413662,2025-06-29 12:49:54.505794
QQQ250703C00492000,2025-06-20 18:59:31+00:00,492.0,35.07,54.21,58.16,0.0,0.0,9.0,46,0.719729365234375,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.8976627486231205,2025-06-29 12:49:54.505794
QQQ250703C00493000,2025-06-20 15:02:00+00:00,493.0,33.96,53.21,57.16,0.0,0.0,4.0,26,0.7095976306152343,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.8994872664048748,2025-06-29 12:49:54.505794
QQQ250703C00494000,2025-06-27 19:28:26+00:00,494.0,52.69,52.22,56.17,19.89,60.640247,1.0,105,0.7004424487304688,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.901311784186629,2025-06-29 12:49:54.505794
QQQ250703C00495000,2025-06-26 14:07:06+00:00,495.0,49.2,51.22,55.17,0.0,0.0,2.0,137,0.6903107141113283,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9031363019683835,2025-06-29 12:49:54.505794
QQQ250703C00496000,2025-06-27 14:15:34+00:00,496.0,53.96,50.22,54.17,4.3899994,8.856162,1.0,54,0.6801789794921876,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9049608197501378,2025-06-29 12:49:54.505794
QQQ250703C00497000,2025-06-23 19:20:04+00:00,497.0,35.3,49.22,53.17,0.0,0.0,6.0,84,0.670047244873047,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.906785337531892,2025-06-29 12:49:54.505794
QQQ250703C00497500,2025-06-24 17:01:49+00:00,497.5,43.03,48.72,52.68,0.0,0.0,2.0,25,0.6657748266601564,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9076975964227691,2025-06-29 12:49:54.505794
QQQ250703C00498000,2025-06-27 19:17:18+00:00,498.0,48.66,48.22,52.18,16.490002,51.258945,17.0,197,0.6607699938964844,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9086098553136464,2025-06-29 12:49:54.505794
QQQ250703C00499000,2025-06-18 19:46:07+00:00,499.0,32.8,47.22,51.18,0.0,0.0,2.0,56,0.6506382592773439,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9104343730954007,2025-06-29 12:49:54.505794
QQQ250703C00500000,2025-06-27 19:50:11+00:00,500.0,47.91,46.23,50.18,0.49000168,1.0333229,24.0,153,0.6403844555664062,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.912258890877155,2025-06-29 12:49:54.505794
QQQ250703C00502000,2025-06-26 18:31:33+00:00,502.0,44.86,44.23,48.19,0.0,0.0,2.0,25,0.6208534008789064,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9159079264406635,2025-06-29 12:49:54.505794
QQQ250703C00502500,2025-06-10 14:18:07+00:00,502.5,32.65,43.73,47.66,0.0,0.0,2.0,6,0.6132851171875001,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9168201853315407,2025-06-29 12:49:54.505794
QQQ250703C00503000,2025-06-26 19:54:02+00:00,503.0,44.24,43.23,47.21,0.0,0.0,15.0,250,0.6123085644531252,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9177324442224178,2025-06-29 12:49:54.505794
QQQ250703C00504000,2025-06-27 16:46:45+00:00,504.0,45.31,42.24,46.2,19.660002,76.64718,3.0,85,0.6012002770996094,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9195569620041723,2025-06-29 12:49:54.505794
QQQ250703C00505000,2025-06-27 18:30:07+00:00,505.0,42.16,41.24,45.2,0.18999863,0.45270106,7.0,350,0.590946473388672,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9213814797859265,2025-06-29 12:49:54.505794
QQQ250703C00506000,2025-06-27 14:15:50+00:00,506.0,43.95,40.24,44.21,6.66,17.860014,1.0,162,0.5815471533203125,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9232059975676808,2025-06-29 12:49:54.505794
QQQ250703C00507000,2025-06-27 19:17:53+00:00,507.0,39.37,39.24,43.21,0.55999756,1.4429207,2.0,167,0.5711712805175782,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9250305153494351,2025-06-29 12:49:54.505794
QQQ250703C00507500,2025-06-27 19:25:15+00:00,507.5,39.8,38.75,42.71,13.34,50.415726,1.0,33,0.5660443786621094,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9259427742403122,2025-06-29 12:49:54.505794
QQQ250703C00508000,2025-06-27 17:29:08+00:00,508.0,41.49,38.25,42.21,6.75,19.43005,10.0,209,0.5607954077148438,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9268550331311894,2025-06-29 12:49:54.505794
QQQ250703C00509000,2025-06-27 16:52:29+00:00,509.0,40.37,37.25,41.22,4.2299995,11.704481,4.0,146,0.5512740185546876,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9286795509129437,2025-06-29 12:49:54.505794
QQQ250703C00510000,2025-06-27 19:18:28+00:00,510.0,36.79,36.54,40.22,1.3600006,3.8385565,22.0,786,0.5408981457519533,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.930504068694698,2025-06-29 12:49:54.505794
QQQ250703C00511000,2025-06-26 17:08:10+00:00,511.0,34.6,35.26,39.21,0.0,0.0,1.0,205,0.5296677893066408,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9323285864764523,2025-06-29 12:49:54.505794
QQQ250703C00512000,2025-06-27 19:10:00+00:00,512.0,34.1,34.27,38.23,-0.060001373,-0.17564805,403.0,169,0.5207567456054687,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9341531042582066,2025-06-29 12:49:54.505794
QQQ250703C00512500,2025-06-26 15:06:09+00:00,512.5,32.28,33.77,37.73,0.0,0.0,1.0,89,0.5155077746582031,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9350653631490838,2025-06-29 12:49:54.505794
QQQ250703C00513000,2025-06-27 13:38:17+00:00,513.0,35.32,33.27,37.23,1.3899994,4.096668,1.0,63,0.5102588037109376,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.935977622039961,2025-06-29 12:49:54.505794
QQQ250703C00514000,2025-06-27 16:50:19+00:00,514.0,35.62,32.28,36.25,2.6299973,7.972104,2.0,97,0.5012256909179689,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9378021398217153,2025-06-29 12:49:54.505794
QQQ250703C00515000,2025-06-27 19:17:01+00:00,515.0,31.64,31.29,33.52,-0.050001144,-0.1577821,9.0,407,0.3249579223632812,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9396266576034696,2025-06-29 12:49:54.505794
QQQ250703C00516000,2025-06-27 19:53:06+00:00,516.0,31.97,30.3,34.25,1.75,5.7908673,10.0,219,0.4801077380371094,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9414511753852239,2025-06-29 12:49:54.505794
QQQ250703C00517000,2025-06-27 14:23:00+00:00,517.0,33.03,29.31,33.26,4.8999996,17.419125,1.0,138,0.47022014160156256,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9432756931669782,2025-06-29 12:49:54.505794
QQQ250703C00517500,2025-06-23 18:06:19+00:00,517.5,17.39,28.81,32.76,0.0,0.0,28.0,189,0.46484910156250003,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9441879520578554,2025-06-29 12:49:54.505794
QQQ250703C00518000,2025-06-27 17:19:46+00:00,518.0,31.62,28.32,32.28,7.950001,33.586823,41.0,77,0.46094289062500005,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9451002109487325,2025-06-29 12:49:54.505794
QQQ250703C00519000,2025-06-26 16:09:45+00:00,519.0,26.87,27.33,31.21,0.0,0.0,1.0,53,0.4454401159667969,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9469247287304868,2025-06-29 12:49:54.505794
QQQ250703C00520000,2025-06-27 19:55:17+00:00,520.0,28.57,26.34,30.32,1.2999992,4.7671404,43.0,518,0.44214425048828127,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9487492465122411,2025-06-29 12:49:54.505794
QQQ250703C00521000,2025-06-27 19:53:06+00:00,521.0,27.01,25.35,29.46,3.3899994,14.3522415,13.0,151,0.4405573522949219,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9505737642939954,2025-06-29 12:49:54.505794
QQQ250703C00522000,2025-06-27 19:18:14+00:00,522.0,24.6,24.37,28.3,2.1800003,9.723462,2.0,105,0.4190731921386719,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9523982820757498,2025-06-29 12:49:54.505794
QQQ250703C00522500,2025-06-27 13:49:00+00:00,522.5,26.19,23.87,27.8,15.070001,135.52159,1.0,286,0.41358008300781246,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9533105409666269,2025-06-29 12:49:54.505794
QQQ250703C00523000,2025-06-27 17:29:53+00:00,523.0,26.75,23.38,27.32,2.7000008,11.226615,11.0,222,0.4094297338867187,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9542227998575041,2025-06-29 12:49:54.505794
QQQ250703C00524000,2025-06-27 19:50:30+00:00,524.0,24.28,22.4,26.35,1.2300014,5.336232,24.0,294,0.40039662109375,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9560473176392584,2025-06-29 12:49:54.505794
QQQ250703C00525000,2025-06-27 20:00:56+00:00,525.0,23.36,21.41,25.37,1.2000008,5.415166,198.0,648,0.39050902465820314,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9578718354210127,2025-06-29 12:49:54.505794
QQQ250703C00526000,2025-06-27 18:30:07+00:00,526.0,21.08,20.43,24.43,2.3199997,12.366735,13.0,241,0.38294074096679687,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.959696353202767,2025-06-29 12:49:54.505794
QQQ250703C00527000,2025-06-27 19:46:24+00:00,527.0,20.93,19.45,23.46,0.9899998,4.9648933,90.0,340,0.37354142089843745,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9615208709845213,2025-06-29 12:49:54.505794
QQQ250703C00527500,2025-06-27 19:40:04+00:00,527.5,20.21,18.97,22.99,3.6299992,21.893843,16.0,320,0.3695131408691406,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9624331298753985,2025-06-29 12:49:54.505794
QQQ250703C00528000,2025-06-27 19:18:20+00:00,528.0,18.83,18.48,22.51,-0.15999985,-0.8425479,27.0,718,0.36499658447265626,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9633453887662756,2025-06-29 12:49:54.505794
QQQ250703C00529000,2025-06-27 19:57:49+00:00,529.0,19.89,17.52,21.58,1.289999,6.9354787,62.0,509,0.35748933532714844,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9651699065480299,2025-06-29 12:49:54.505794
QQQ250703C00530000,2025-06-27 19:55:17+00:00,530.0,18.65,16.55,20.64,1.7299995,10.224584,326.0,1683,0.3491276025390625,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9669944243297842,2025-06-29 12:49:54.505794
QQQ250703C00531000,2025-06-27 19:57:41+00:00,531.0,18.05,15.6,19.71,1.289999,7.696892,43.0,680,0.3411931115722656,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9688189421115385,2025-06-29 12:49:54.505794
QQQ250703C00532000,2025-06-27 19:49:28+00:00,532.0,16.09,14.65,18.8,0.6999998,4.5484066,54.0,463,0.33399103515625,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9706434598932929,2025-06-29 12:49:54.505794
QQQ250703C00532500,2025-06-27 14:20:28+00:00,532.5,17.81,14.19,18.35,2.6699991,17.635397,8.0,656,0.33045103149414057,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.97155571878417,2025-06-29 12:49:54.505794
QQQ250703C00533000,2025-06-27 19:47:58+00:00,533.0,15.42,13.72,17.71,0.71000004,4.8266487,112.0,464,0.31702343139648437,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9724679776750472,2025-06-29 12:49:54.505794
QQQ250703C00534000,2025-06-27 18:48:00+00:00,534.0,13.19,12.8,16.84,-0.3000002,-2.223871,46.0,1547,0.3114692877197265,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9742924954568015,2025-06-29 12:49:54.505794
QQQ250703C00535000,2025-06-27 19:58:40+00:00,535.0,14.16,11.88,15.92,1.71,13.73494,307.0,1719,0.30298548583984375,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9761170132385558,2025-06-29 12:49:54.505794
QQQ250703C00536000,2025-06-27 20:14:10+00:00,536.0,13.11,10.98,15.0,0.8800001,7.195422,152.0,430,0.2941965112304687,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9779415310203101,2025-06-29 12:49:54.505794
QQQ250703C00537000,2025-06-27 19:53:30+00:00,537.0,11.93,12.01,14.17,0.49000072,4.283223,68.0,331,0.2893137475585937,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9797660488020644,2025-06-29 12:49:54.505794
QQQ250703C00537500,2025-06-27 19:54:00+00:00,537.5,11.37,9.66,13.85,0.39000034,3.5519156,6.0,240,0.2910837493896483,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9806783076929416,2025-06-29 12:49:54.505794
QQQ250703C00538000,2025-06-27 20:13:32+00:00,538.0,11.43,9.23,13.42,1.1700001,11.403509,122.0,618,0.28754374572753894,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9815905665838187,2025-06-29 12:49:54.505794
QQQ250703C00539000,2025-06-27 19:30:40+00:00,539.0,9.5,8.38,12.56,0.27999973,3.0368733,60.0,253,0.280158565673828,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.983415084365573,2025-06-29 12:49:54.505794
QQQ250703C00540000,2025-06-27 20:12:30+00:00,540.0,9.7,9.31,11.73,0.97999954,11.238526,2043.0,13353,0.2735668347167969,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9852396021473273,2025-06-29 12:49:54.505794
QQQ250703C00541000,2025-06-27 20:07:53+00:00,541.0,8.99,6.74,9.51,1.1699996,14.961632,173.0,1286,0.20514710876464842,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9870641199290817,2025-06-29 12:49:54.505794
QQQ250703C00542000,2025-06-27 19:58:31+00:00,542.0,8.15,6.1,9.5,1.0199995,14.305743,704.0,1249,0.23444369079589844,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.988888637710836,2025-06-29 12:49:54.505794
QQQ250703C00542500,2025-06-27 19:53:03+00:00,542.5,7.38,5.57,9.76,0.52,7.5801744,154.0,349,0.2588575091552735,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9898008966017131,2025-06-29 12:49:54.505794
QQQ250703C00543000,2025-06-27 20:11:50+00:00,543.0,7.36,7.01,9.39,0.96000004,15.000001,1879.0,1463,0.25641612731933594,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9907131554925903,2025-06-29 12:49:54.505794
QQQ250703C00544000,2025-06-27 19:59:34+00:00,544.0,6.8,6.51,6.61,1.0700002,18.67365,645.0,1015,0.16687844848632816,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9925376732743446,2025-06-29 12:49:54.505794
QQQ250703C00545000,2025-06-27 20:14:46+00:00,545.0,5.85,5.82,5.91,0.6500001,12.500003,5865.0,14232,0.16394879028320314,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9943621910560989,2025-06-29 12:49:54.505794
QQQ250703C00546000,2025-06-27 20:04:41+00:00,546.0,5.2,5.17,5.24,0.5499997,11.8279505,2008.0,1173,0.16089706298828127,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9961867088378532,2025-06-29 12:49:54.505794
QQQ250703C00547000,2025-06-27 20:13:30+00:00,547.0,4.55,4.55,4.61,0.4500003,10.975617,5884.0,1173,0.15808947387695313,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9980112266196075,2025-06-29 12:49:54.505794
QQQ250703C00547500,2025-06-27 20:01:13+00:00,547.5,4.31,4.25,4.31,0.47000003,12.239584,1550.0,467,0.15668567932128907,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9989234855104847,2025-06-29 12:49:54.505794
QQQ250703C00548000,2025-06-27 20:11:22+00:00,548.0,3.99,3.97,4.02,0.46000004,13.031162,6366.0,680,0.15528188476562502,True,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,0.9998357444013618,2025-06-29 12:49:54.505794
QQQ250703C00549000,2025-06-27 20:14:44+00:00,549.0,3.41,3.43,3.48,0.25,7.911392,3844.0,655,0.15296257202148442,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.001660262183116,2025-06-29 12:49:54.505794
QQQ250703C00550000,2025-06-27 20:14:55+00:00,550.0,2.94,2.93,2.97,0.20000005,7.299272,16852.0,5725,0.15015498291015628,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0034847799648705,2025-06-29 12:49:54.505794
QQQ250703C00551000,2025-06-27 20:11:19+00:00,551.0,2.51,2.47,2.52,-0.09,-3.4615386,1222.0,456,0.1480798083496094,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0053092977466247,2025-06-29 12:49:54.505794
QQQ250703C00552000,2025-06-27 20:14:28+00:00,552.0,2.04,2.06,2.1,0.03,1.4925373,4353.0,244,0.14539428833007811,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.007133815528379,2025-06-29 12:49:54.505794
QQQ250703C00552500,2025-06-27 20:14:10+00:00,552.5,1.88,1.88,1.92,0.0,0.0,1184.0,174,0.14460083923339845,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0080460744192563,2025-06-29 12:49:54.505794
QQQ250703C00553000,2025-06-27 20:11:05+00:00,553.0,1.74,1.71,1.74,0.03,1.754386,1911.0,302,0.14344118286132812,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0089583333101333,2025-06-29 12:49:54.505794
QQQ250703C00554000,2025-06-27 20:07:26+00:00,554.0,1.42,1.39,1.42,-0.13,-8.387097,1514.0,1030,0.14136600830078128,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0107828510918877,2025-06-29 12:49:54.505794
QQQ250703C00555000,2025-06-27 20:14:20+00:00,555.0,1.11,1.12,1.15,-0.06999993,-5.932198,14312.0,3299,0.139657041015625,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.012607368873642,2025-06-29 12:49:54.505794
QQQ250703C00556000,2025-06-27 20:06:17+00:00,556.0,0.89,0.89,0.92,-0.2,-18.348623,764.0,335,0.1381922119140625,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0144318866553963,2025-06-29 12:49:54.505794
QQQ250703C00557000,2025-06-27 20:10:11+00:00,557.0,0.71,0.7,0.73,-0.16,-18.390804,495.0,211,0.13697152099609378,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0162564044371507,2025-06-29 12:49:54.505794
QQQ250703C00558000,2025-06-27 20:11:23+00:00,558.0,0.57,0.55,0.57,-0.08,-12.307693,2134.0,1412,0.13575083007812502,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.018080922218905,2025-06-29 12:49:54.505794
QQQ250703C00559000,2025-06-27 20:14:34+00:00,559.0,0.41,0.42,0.44,-0.16,-28.070175,1167.0,50,0.13453013916015627,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0199054400006593,2025-06-29 12:49:54.505794
QQQ250703C00560000,2025-06-27 20:14:55+00:00,560.0,0.34,0.32,0.34,-0.099999994,-22.727272,6634.0,8208,0.13404186279296876,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0217299577824135,2025-06-29 12:49:54.505794
QQQ250703C00561000,2025-06-27 20:14:44+00:00,561.0,0.26,0.25,0.26,-0.09,-25.714287,806.0,192,0.13355358642578125,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.023554475564168,2025-06-29 12:49:54.505794
QQQ250703C00562000,2025-06-27 20:03:55+00:00,562.0,0.2,0.19,0.2,-0.07,-25.925926,862.0,263,0.13355358642578125,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.025378993345922,2025-06-29 12:49:54.505794
QQQ250703C00563000,2025-06-27 20:09:30+00:00,563.0,0.14,0.14,0.16,-0.06,-29.999998,384.0,32,0.13477427734375003,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0272035111276765,2025-06-29 12:49:54.505794
QQQ250703C00564000,2025-06-27 19:57:48+00:00,564.0,0.12,0.11,0.12,-0.07,-36.842106,341.0,23,0.13477427734375003,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.029028028909431,2025-06-29 12:49:54.505794
QQQ250703C00565000,2025-06-27 20:14:20+00:00,565.0,0.09,0.08,0.09,-0.049999997,-35.714283,799.0,2304,0.13477427734375003,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.030852546691185,2025-06-29 12:49:54.505794
QQQ250703C00566000,2025-06-27 19:47:07+00:00,566.0,0.07,0.07,0.08,-0.05,-41.666664,535.0,335,0.13868048828125001,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0326770644729395,2025-06-29 12:49:54.505794
QQQ250703C00567000,2025-06-27 19:51:58+00:00,567.0,0.05,0.05,0.06,-0.04,-44.444443,894.0,17,0.13868048828125001,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0345015822546937,2025-06-29 12:49:54.505794
QQQ250703C00568000,2025-06-27 20:03:13+00:00,568.0,0.04,0.04,0.05,-0.03,-42.85714,347.0,17,0.14063359375,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.036326100036448,2025-06-29 12:49:54.505794
QQQ250703C00569000,2025-06-27 19:57:21+00:00,569.0,0.04,0.03,0.04,-0.04,-50.0,533.0,26,0.14258669921875,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0381506178182023,2025-06-29 12:49:54.505794
QQQ250703C00570000,2025-06-27 20:14:38+00:00,570.0,0.02,0.03,0.04,-0.04,-66.66667,1026.0,1793,0.148446015625,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0399751355999567,2025-06-29 12:49:54.505794
QQQ250703C00571000,2025-06-27 20:14:26+00:00,571.0,0.03,0.02,0.03,-0.03,-50.0,182.0,100,0.148446015625,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0417996533817109,2025-06-29 12:49:54.505794
QQQ250703C00572000,2025-06-27 20:03:50+00:00,572.0,0.02,0.02,0.03,-0.03,-60.000004,230.0,3,0.15430533203125002,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0436241711634653,2025-06-29 12:49:54.505794
QQQ250703C00574000,2025-06-27 16:40:06+00:00,574.0,0.05,0.01,0.02,0.0,0.0,1.0,0,0.157234990234375,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0472732067269739,2025-06-29 12:49:54.505794
QQQ250703C00575000,2025-06-27 19:48:11+00:00,575.0,0.02,0.01,0.02,-0.030000001,-60.000004,17.0,248,0.16211775390625,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0490977245087283,2025-06-29 12:49:54.505794
QQQ250703C00580000,2025-06-27 19:57:41+00:00,580.0,0.02,0.0,0.02,-0.01,-33.333336,1208.0,351,0.187508125,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0582203134174997,2025-06-29 12:49:54.505794
QQQ250703C00585000,2025-06-27 16:01:58+00:00,585.0,0.02,0.0,0.01,0.0,0.0,7.0,158,0.1992267578125,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0673429023262713,2025-06-29 12:49:54.505794
QQQ250703C00590000,2025-06-27 18:16:21+00:00,590.0,0.01,0.0,0.01,0.0,0.0,368.0,755,0.22266402343749997,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0764654912350429,2025-06-29 12:49:54.505794
QQQ250703C00595000,2025-06-26 20:08:30+00:00,595.0,0.01,0.0,0.01,0.0,0.0,16.0,225,0.2461012890625,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0855880801438145,2025-06-29 12:49:54.505794
QQQ250703C00600000,2025-06-27 14:09:58+00:00,600.0,0.01,0.0,0.01,0.0,0.0,10.0,101,0.26563234375,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0947106690525858,2025-06-29 12:49:54.505794
QQQ250703C00605000,2025-06-26 18:07:55+00:00,605.0,0.01,0.0,0.01,0.0,0.0,4.0,212,0.2890696093749999,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.1038332579613575,2025-06-29 12:49:54.505794
QQQ250703C00610000,2025-06-27 16:28:48+00:00,610.0,0.01,0.0,0.01,-0.01,-50.0,2.0,3,0.31250687499999996,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.112955846870129,2025-06-29 12:49:54.505794
TSLA250703C00100000,2025-06-27 14:46:59+00:00,100.0,225.89,223.1,224.6,0.15,0.06644812,1.0,1,3.6250009375000003,True,REGULAR,USD,TSLA,2025-07-03,3,323.6300048828125,0.30899483512417314,2025-06-29 12:49:54.895442
TSLA250703C00105000,2025-06-27 15:20:29+00:00,105.0,219.84,218.05,219.6,0.44,0.20054695,2.0,0,3.3125017187499997,True,REGULAR,USD,TSLA,2025-07-03,3,323.6300048828125,0.3244445768803818,2025-06-29 12:49:54.895442
