contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ticker,expiry,days_to_expiry,spot_price,moneyness,date_collected,day_of_week,month,volume_oi_ratio,bid_ask_spread,mid_price,last_mid_diff,delta,gamma,theta,vega
QQQ250701C00445000,2025-06-27 19:50:11+00:00,445.0,102.16,100.92,104.81,15.520004,17.913208,1.0,5,1.48047134765625,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.8119104128806679,2025-06-29 12:49:54.220070,6,6,0.16666666666666666,3.8900000000000006,102.86500000000001,-0.7050000000000125,0.9968274732702426,0.00022653975222537655,-0.2650334512326961,0.002760294135211507
QQQ250701C00460000,2025-06-27 19:54:49+00:00,460.0,88.5,85.92,89.83,6.9800034,8.562321,2.0,3,1.2922398669433592,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.8392781796069826,2025-06-29 12:49:54.220070,6,6,0.5,3.9099999999999966,87.875,0.625,0.995683587465441,0.00034209111747480033,-0.2977504021263408,0.0036382778957055532
QQQ250701C00465000,2025-06-27 14:01:03+00:00,465.0,84.25,80.92,84.83,0.0,0.0,37.0,0,1.2287636218261715,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.8484007685157541,2025-06-29 12:49:54.220070,6,6,37.0,3.9099999999999966,82.875,1.375,0.9952072451518473,0.0003950053910568185,-0.3087486811587004,0.003994682832353117
QQQ250701C00474000,2025-06-27 14:17:10+00:00,474.0,75.37,71.93,75.83,22.770004,43.288982,1.0,1,1.1149946594238282,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.8648214285515429,2025-06-29 12:49:54.220070,6,6,0.5,3.8999999999999915,73.88,1.490000000000009,0.9941326304406968,0.0005211173572025322,-0.3310748586899085,0.004782106686504095
QQQ250701C00475000,2025-06-26 14:36:02+00:00,475.0,69.34,70.93,74.83,0.0,0.0,2.0,2,1.102299410400391,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.8666459463332972,2025-06-29 12:49:54.220070,6,6,0.6666666666666666,3.8999999999999915,72.88,-3.539999999999992,0.9939950025475539,0.0005380687076878968,-0.3336408067475002,0.004881443259776501
QQQ250701C00480000,2025-06-20 14:46:20+00:00,480.0,47.3,65.93,69.83,0.0,0.0,1.0,1,1.0390673046875003,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.8757685352420688,2025-06-29 12:49:54.220070,6,6,0.5,3.8999999999999915,67.88,-20.58,0.9932210031711889,0.0006354640231773669,-0.3475577385225304,0.0054343246806603795
QQQ250701C00494000,2025-06-20 14:56:02+00:00,494.0,33.3,51.93,55.85,0.0,0.0,4.0,4,0.8649915844726561,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.901311784186629,2025-06-29 12:49:54.220070,6,6,0.8,3.9200000000000017,53.89,-20.590000000000003,0.9898452507219385,0.001088515198806648,-0.40203763406890775,0.0077492079345147895
QQQ250701C00498000,2025-06-23 19:49:59+00:00,498.0,34.2,47.94,51.85,0.0,0.0,1.0,1,0.8139667041015625,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9086098553136464,2025-06-29 12:49:54.220070,6,6,0.5,3.9100000000000037,49.894999999999996,-15.694999999999993,0.9885172660582153,0.0012873734643059369,-0.4183281487742717,0.008624265701304215
QQQ250701C00500000,2025-06-27 18:39:04+00:00,500.0,46.13,45.94,49.85,0.83000183,1.8322338,4.0,33,0.7885763330078125,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.912258890877155,2025-06-29 12:49:54.220070,6,6,0.11764705882352941,3.9100000000000037,47.894999999999996,-1.7649999999999935,0.9877365336381602,0.0014068618772507052,-0.4275640774323802,0.009130743336016822
QQQ250701C00503000,2025-06-26 18:43:16+00:00,503.0,43.69,42.94,46.85,0.0,0.0,1.0,1,0.7502466381835937,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9177324442224178,2025-06-29 12:49:54.220070,6,6,0.5,3.9100000000000037,44.894999999999996,-1.2049999999999983,0.9864221096393003,0.001614845760752591,-0.44190278904262936,0.009971168162281534
QQQ250701C00505000,2025-06-27 18:53:08+00:00,505.0,40.47,40.94,44.86,0.9700012,2.4556992,2.0,35,0.725588681640625,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9213814797859264,2025-06-29 12:49:54.220070,6,6,0.05555555555555555,3.9200000000000017,42.9,-2.4299999999999997,0.9853175050483242,0.0017861351620853325,-0.45502031303692425,0.010666348140224236
QQQ250701C00506000,2025-06-20 14:59:14+00:00,506.0,22.11,39.94,43.84,0.0,0.0,1.0,1,0.7104521142578125,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9232059975676808,2025-06-29 12:49:54.220070,6,6,0.5,3.9000000000000057,41.89,-19.78,0.9850332324635331,0.0018545219458554166,-0.45336354406227325,0.010843705715459591
QQQ250701C00508000,2025-06-27 18:14:04+00:00,508.0,39.0,37.95,41.84,0.75,1.9607844,1.0,2,0.6846955358886719,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9268550331311894,2025-06-29 12:49:54.220070,6,6,0.3333333333333333,3.8900000000000006,39.895,-0.8950000000000031,0.9838706860598954,0.0020518814384878643,-0.46420056294074896,0.011562738237464924
QQQ250701C00510000,2025-06-27 19:13:00+00:00,510.0,35.8,35.95,39.85,4.9299984,15.970191,1.0,6,0.6599155102539063,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.930504068694698,2025-06-29 12:49:54.220070,6,6,0.14285714285714285,3.8999999999999986,37.900000000000006,-2.1000000000000085,0.9824202662747964,0.002291627776373937,-0.4791951142630025,0.012446388369381292
QQQ250701C00512000,2025-06-27 13:40:54+00:00,512.0,35.87,33.95,37.85,5.4799995,18.032248,1.0,1,0.6337927246093751,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9341531042582066,2025-06-29 12:49:54.220070,6,6,0.5,3.8999999999999986,35.900000000000006,-0.030000000000008242,0.9809587128716202,0.002554085033604577,-0.4908730118543076,0.013322739512276513
QQQ250701C00514000,2025-06-26 17:22:02+00:00,514.0,31.61,31.95,35.85,0.0,0.0,1.0,3,0.6076699389648439,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9378021398217152,2025-06-29 12:49:54.220070,6,6,0.25,3.900000000000002,33.9,-2.289999999999999,0.9792825951682042,0.0028615911346051488,-0.5036619237638144,0.014311536717144191
QQQ250701C00515000,2025-06-26 19:53:09+00:00,515.0,32.0,30.95,34.88,0.0,0.0,1.0,1,0.5976602734375001,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9396266576034696,2025-06-29 12:49:54.220070,6,6,0.5,3.9300000000000033,32.915,-0.9149999999999991,0.9778185325634906,0.003082408842165121,-0.521938577332581,0.015161967655107933
QQQ250701C00517000,2025-06-20 16:25:35+00:00,517.0,13.74,28.96,32.87,0.0,0.0,1.0,1,0.5701947277832031,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9432756931669782,2025-06-29 12:49:54.220070,6,6,0.5,3.9099999999999966,30.915,-17.174999999999997,0.9759313701202065,0.0034608337700199284,-0.5320135124538439,0.016241078745364998
QQQ250701C00518000,2025-06-24 14:09:35+00:00,518.0,19.93,27.96,31.89,0.0,0.0,1.0,38,0.5588423022460938,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9451002109487324,2025-06-29 12:49:54.220070,6,6,0.02564102564102564,3.9299999999999997,29.925,-9.995000000000001,0.9743903082762488,0.003719805309336794,-0.5470618667357613,0.01710883421216021
QQQ250701C00519000,2025-06-25 16:18:58+00:00,519.0,22.37,26.96,30.88,0.0,0.0,1.0,3,0.5444381494140625,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9469247287304868,2025-06-29 12:49:54.220070,6,6,0.25,3.919999999999998,28.92,-6.550000000000001,0.9733681211317827,0.003945259118788105,-0.5502956515361073,0.017678076797932814
QQQ250701C00520000,2025-06-27 19:51:48+00:00,520.0,27.3,25.97,29.89,1.6399994,6.3912683,23.0,59,0.5319871020507813,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9487492465122412,2025-06-29 12:49:54.220070,6,6,0.38333333333333336,3.9200000000000017,27.93,-0.629999999999999,0.971818881879838,0.00423253866846758,-0.5620130861074054,0.01853160234121699
QQQ250701C00521000,2025-06-23 13:55:44+00:00,521.0,10.8,24.97,28.89,0.0,0.0,1.0,34,0.5185595019531251,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9505737642939954,2025-06-29 12:49:54.220070,6,6,0.02857142857142857,3.9200000000000017,26.93,-16.13,0.9703620387085363,0.004527916747484182,-0.5701560760241364,0.019324486591353728
QQQ250701C00522000,2025-06-27 18:22:50+00:00,522.0,24.77,23.98,27.9,1.1599998,4.913172,4.0,17,0.5059863854980469,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9523982820757498,2025-06-29 12:49:54.220070,6,6,0.2222222222222222,3.919999999999998,25.939999999999998,-1.1699999999999982,0.9685530416941138,0.004873837838433365,-0.5825986504615407,0.02029648544421964
QQQ250701C00523000,2025-06-26 17:30:43+00:00,523.0,22.9,22.99,26.9,0.0,0.0,2.0,16,0.4924367163085938,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.954222799857504,2025-06-29 12:49:54.220070,6,6,0.11764705882352941,3.91,24.945,-2.0450000000000017,0.9668320205715378,0.0052330683228647475,-0.5913198984626169,0.021208881540478175
QQQ250701C00524000,2025-06-27 19:46:48+00:00,524.0,23.2,22.0,25.9,0.52000046,2.2927709,3.0,35,0.4787649780273437,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9560473176392584,2025-06-29 12:49:54.220070,6,6,0.08333333333333333,3.8999999999999986,23.95,-0.75,0.9649781228261353,0.005628674639750834,-0.6000385571065001,0.022178871984837433
QQQ250701C00525000,2025-06-27 18:14:04+00:00,525.0,22.56,21.01,24.92,0.789999,3.6288426,3.0,96,0.46680220703125,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9578718354210128,2025-06-29 12:49:54.220070,6,6,0.030927835051546393,3.91,22.965000000000003,-0.4050000000000047,0.9624119921978513,0.006116946207063448,-0.6175640198314466,0.023500575451353593
QQQ250701C00526000,2025-06-27 19:07:20+00:00,526.0,19.93,20.02,23.93,1.1100006,5.8979845,18.0,334,0.4537408142089844,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.959696353202767,2025-06-29 12:49:54.220070,6,6,0.05373134328358209,3.91,21.975,-2.0450000000000017,0.9599229251750375,0.006630421351517189,-0.6307499146829154,0.024760528417640676
QQQ250701C00527000,2025-06-26 19:46:53+00:00,527.0,19.39,19.06,22.94,0.0,0.0,1.0,228,0.4406794213867187,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9615208709845212,2025-06-29 12:49:54.220070,6,6,0.004366812227074236,3.8800000000000026,21.0,-1.6099999999999994,0.957158049381377,0.00720618061855327,-0.6448142690506143,0.02613598357951723
QQQ250701C00528000,2025-06-27 18:42:43+00:00,528.0,17.52,18.03,22.0,2.88,19.67213,29.0,304,0.4314021704101562,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9633453887662756,2025-06-29 12:49:54.220070,6,6,0.09508196721311475,3.969999999999999,20.015,-2.495000000000001,0.9526522025486965,0.007978091235756359,-0.6797351674408858,0.028326457103040745
QQQ250701C00529000,2025-06-27 19:58:08+00:00,529.0,19.41,17.08,21.05,4.41,29.4,51.0,432,0.4211483666992188,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.96516990654803,2025-06-29 12:49:54.220070,6,6,0.11778290993071594,3.9700000000000024,19.064999999999998,0.3450000000000024,0.9479656751816617,0.008811581353388222,-0.7116518073255904,0.03054217145322941
QQQ250701C00530000,2025-06-27 19:54:06+00:00,530.0,18.03,16.06,20.1,1.3800011,8.288295,26.0,943,0.4106504248046875,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9669944243297842,2025-06-29 12:49:54.220070,6,6,0.02754237288135593,4.040000000000003,18.08,-0.04999999999999716,0.9427830964137619,0.009741459361045778,-0.744261520315959,0.032923593760777976
QQQ250701C00531000,2025-06-27 19:30:03+00:00,531.0,15.8,15.1,19.15,-0.60999966,-3.7172437,15.0,460,0.3999083447265625,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9688189421115384,2025-06-29 12:49:54.220070,6,6,0.03253796095444685,4.049999999999999,17.125,-1.3249999999999993,0.9370353459261388,0.010781753244151258,-0.7775224985378564,0.035486305697270654
QQQ250701C00532000,2025-06-27 19:19:48+00:00,532.0,14.35,14.17,18.19,0.20000076,1.413433,1.0,547,0.3879455737304687,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9706434598932928,2025-06-29 12:49:54.220070,6,6,0.0018248175182481751,4.020000000000001,16.18,-1.83,0.93112895772379,0.011913999293547643,-0.8055195933004466,0.03803989469211901
QQQ250701C00533000,2025-06-27 19:12:45+00:00,533.0,13.75,13.13,17.24,-0.029999733,-0.21770489,11.0,211,0.3765931481933594,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9724679776750472,2025-06-29 12:49:54.220070,6,6,0.05188679245283019,4.109999999999998,15.184999999999999,-1.4349999999999987,0.9240885184970077,0.013223510293114532,-0.8389960648009211,0.040985487633234646
QQQ250701C00534000,2025-06-26 18:05:32+00:00,534.0,12.81,12.19,16.3,0.0,0.0,5.0,100,0.3656069299316406,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9742924954568016,2025-06-29 12:49:54.220070,6,6,0.04950495049504951,4.110000000000001,14.245000000000001,-1.4350000000000005,0.9158449506457027,0.014725149686180232,-0.876737519670633,0.04430829842227585
QQQ250701C00535000,2025-06-27 19:50:47+00:00,535.0,13.01,11.22,15.33,1.2200003,10.3477545,303.0,508,0.3521793298339843,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9761170132385558,2025-06-29 12:49:54.220070,6,6,0.5952848722986247,4.109999999999999,13.275,-0.26500000000000057,0.9079061908980941,0.016349329268844182,-0.9007692663015123,0.04738869377694248
QQQ250701C00536000,2025-06-27 20:04:02+00:00,536.0,12.59,10.23,14.19,1.71,15.716912,56.0,245,0.3270330969238281,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.97794153102031,2025-06-29 12:49:54.220070,6,6,0.22764227642276422,3.959999999999999,12.21,0.379999999999999,0.9065193980996133,0.017802136116288336,-0.8498349237248127,0.04791536041647226
QQQ250701C00537000,2025-06-27 19:51:29+00:00,537.0,10.95,9.29,13.28,0.7399998,7.2477937,48.0,237,0.317267569580078,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9797660488020644,2025-06-29 12:49:54.220070,6,6,0.20168067226890757,3.99,11.285,-0.33500000000000085,0.8938892860325132,0.020130419355031362,-0.8993654449568937,0.05256412491566728
QQQ250701C00538000,2025-06-27 19:14:01+00:00,538.0,9.01,8.36,12.35,-0.40999985,-4.35244,53.0,448,0.305671005859375,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9815905665838188,2025-06-29 12:49:54.220070,6,6,0.11804008908685969,3.99,10.355,-1.3450000000000006,0.8805830466864648,0.022733508313221084,-0.938741101826735,0.05719152059538136
QQQ250701C00539000,2025-06-27 20:13:44+00:00,539.0,9.61,7.44,11.64,1.4299994,17.481653,59.0,233,0.3071358349609374,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.983415084365573,2025-06-29 12:49:54.220070,6,6,0.25213675213675213,4.2,9.540000000000001,0.06999999999999851,0.8547104888142595,0.02590206497366201,-1.0683129090224464,0.0654750462421915
QQQ250701C00540000,2025-06-27 20:02:22+00:00,540.0,8.69,6.55,10.71,1.2499995,16.801067,445.0,1139,0.2940744421386718,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9852396021473272,2025-06-29 12:49:54.220070,6,6,0.39035087719298245,4.160000000000001,8.63,0.05999999999999872,0.8371160431649667,0.02917826596369129,-1.100009614380961,0.07061999708238466
QQQ250701C00541000,2025-06-27 20:11:52+00:00,541.0,7.87,5.67,9.88,1.3299999,20.336391,444.0,500,0.2863840893554687,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9870641199290816,2025-06-29 12:49:54.220070,6,6,0.8862275449101796,4.210000000000001,7.775,0.09499999999999975,0.8119835437713703,0.032816508948839765,-1.1674358231811512,0.07734855407117201
QQQ250701C00542000,2025-06-27 20:00:05+00:00,542.0,7.04,4.81,9.0,1.0999999,18.518517,636.0,795,0.2749095947265625,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.988888637710836,2025-06-29 12:49:54.220070,6,6,0.7989949748743719,4.19,6.904999999999999,0.13500000000000068,0.7861769592113397,0.036930397611343355,-1.2065863302675701,0.08355738038761354
QQQ250701C00543000,2025-06-27 20:14:01+00:00,543.0,6.11,3.99,8.2,1.0,19.569471,625.0,866,0.2669751037597656,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9907131554925904,2025-06-29 12:49:54.220070,6,6,0.720876585928489,4.209999999999999,6.095,0.015000000000000568,0.753160728975667,0.041209807337356144,-1.264398112055931,0.09054871321197411
QQQ250701C00544000,2025-06-27 19:47:28+00:00,544.0,4.88,3.2,7.41,0.23000002,4.9462366,432.0,725,0.2585523364257813,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9925376732743446,2025-06-29 12:49:54.220070,6,6,0.5950413223140496,4.21,5.305,-0.4249999999999998,0.7157843921532557,0.045710397059525544,-1.310446334530674,0.09726898751119878
QQQ250701C00545000,2025-06-27 20:14:01+00:00,545.0,4.5,4.53,4.62,0.56999993,14.503815,2934.0,1328,0.1420984228515625,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9943621910560988,2025-06-29 12:49:54.220070,6,6,2.2076749435665914,0.08999999999999986,4.575,-0.07500000000000018,0.7829745108045112,0.07206593487653869,-0.6570939550176949,0.08428110431979198
QQQ250701C00546000,2025-06-27 20:14:44+00:00,546.0,3.82,3.83,3.91,0.48000002,14.371258,3402.0,1258,0.1384363500976562,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9961867088378532,2025-06-29 12:49:54.220070,6,6,2.7021445591739477,0.08000000000000007,3.87,-0.050000000000000266,0.7087679038819398,0.08636103496066512,-0.7338999247001481,0.09839633301642245
QQQ250701C00547000,2025-06-27 20:14:56+00:00,547.0,3.17,3.19,3.25,0.34000015,12.01414,4924.0,729,0.13477427734375,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9980112266196076,2025-06-29 12:49:54.220070,6,6,6.745205479452054,0.06000000000000005,3.2199999999999998,-0.04999999999999982,0.6198724046244292,0.09848683050546495,-0.7824016759109531,0.10924362629101803
QQQ250701C00548000,2025-06-27 20:14:59+00:00,548.0,2.63,2.6,2.65,0.3000002,12.8755455,9528.0,616,0.1313563427734375,True,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,0.9998357444013618,2025-06-29 12:49:54.220070,6,6,15.442463533225284,0.04999999999999982,2.625,0.004999999999999893,0.5188444053731657,0.10574715292540232,-0.7895853169057335,0.11432222455639182
QQQ250701C00549000,2025-06-27 20:14:53+00:00,549.0,2.09,2.07,2.11,0.15999997,8.2901535,5209.0,966,0.127938408203125,False,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,1.001660262183116,2025-06-29 12:49:54.220070,6,6,5.386763185108583,0.040000000000000036,2.09,0.0,0.4114113027454471,0.10600253177370599,-0.7447417794807009,0.11161642697229433
QQQ250701C00550000,2025-06-27 20:14:59+00:00,550.0,1.63,1.6,1.64,0.07000005,4.487183,16583.0,6499,0.1248256463623046,False,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,1.0034847799648705,2025-06-29 12:49:54.220070,6,6,2.551230769230769,0.039999999999999813,1.62,0.009999999999999787,0.3056576801379679,0.0979082911253731,-0.6506344058117125,0.10058523361423904
QQQ250701C00551000,2025-06-27 20:13:23+00:00,551.0,1.23,1.21,1.24,0.0,0.0,2006.0,600,0.1218349536132812,False,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,1.0053092977466247,2025-06-29 12:49:54.220070,6,6,3.3377703826955076,0.030000000000000027,1.225,0.004999999999999893,0.21021349141234807,0.08250452693701875,-0.5196936857456433,0.08272954115629946
QQQ250701C00552000,2025-06-27 20:14:49+00:00,552.0,0.9,0.89,0.92,-0.18000007,-16.666672,5515.0,274,0.1197597790527343,False,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,1.007133815528379,2025-06-29 12:49:54.220070,6,6,20.054545454545455,0.030000000000000027,0.905,-0.0050000000000000044,0.13371249229905835,0.06278017814850598,-0.3805393803824735,0.06187916784857473
QQQ250701C00553000,2025-06-27 20:14:14+00:00,553.0,0.63,0.64,0.67,-0.07999998,-11.267604,2588.0,2142,0.118172880859375,False,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,1.0089583333101333,2025-06-29 12:49:54.220070,6,6,1.2076528231451236,0.030000000000000027,0.655,-0.025000000000000022,0.07829950521871144,0.04314430261864362,-0.253798672074167,0.04196161660112337
QQQ250701C00554000,2025-06-27 20:14:56+00:00,554.0,0.46,0.46,0.48,-0.099999994,-17.857141,1217.0,406,0.117196328125,False,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,1.0107828510918877,2025-06-29 12:49:54.220070,6,6,2.9901719901719903,0.019999999999999962,0.47,-0.009999999999999953,0.04244620624729627,0.026893997950245833,-0.15518620666359412,0.02594061733995419
QQQ250701C00555000,2025-06-27 20:14:46+00:00,555.0,0.33,0.31,0.33,-0.109999985,-24.999996,6940.0,1242,0.1158535681152343,False,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,1.012607368873642,2025-06-29 12:49:54.220070,6,6,5.583266291230893,0.020000000000000018,0.32,0.010000000000000009,0.02065450025902065,0.01497088376644729,-0.08423619557691052,0.014274726213125068
QQQ250701C00556000,2025-06-27 20:14:53+00:00,556.0,0.21,0.21,0.23,-0.12000002,-36.36364,1408.0,273,0.1157314990234375,False,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,1.0144318866553963,2025-06-29 12:49:54.220070,6,6,5.138686131386861,0.020000000000000018,0.22,-0.010000000000000009,0.009648385465281099,0.007780329254523557,-0.04360562529120682,0.007410721448144698
QQQ250701C00557000,2025-06-27 20:14:13+00:00,557.0,0.14,0.15,0.16,-0.099999994,-41.666664,572.0,453,0.116219775390625,False,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,1.0162564044371507,2025-06-29 12:49:54.220070,6,6,1.2599118942731278,0.010000000000000009,0.155,-0.014999999999999986,0.004328811273388795,0.0038134526151284067,-0.02152066090736328,0.0036476177545688147
QQQ250701C00558000,2025-06-27 20:13:28+00:00,558.0,0.1,0.1,0.11,-0.080000006,-44.444447,831.0,119,0.1169521899414062,False,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,1.018080922218905,2025-06-29 12:49:54.220070,6,6,6.925,0.009999999999999995,0.10500000000000001,-0.0050000000000000044,0.0018549834647993298,0.0017647766363174942,-0.010072186028945579,0.0016986700859880138
QQQ250701C00559000,2025-06-27 20:13:17+00:00,559.0,0.08,0.07,0.08,-0.08,-50.0,321.0,866,0.1191494335937499,False,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,1.0199054400006593,2025-06-29 12:49:54.220070,6,6,0.370242214532872,0.009999999999999995,0.07500000000000001,0.0049999999999999906,0.0008584031045425541,0.0008561251574172756,-0.005065861484663853,0.0008395376475541371
QQQ250701C00560000,2025-06-27 20:09:18+00:00,560.0,0.06,0.05,0.06,-0.05,-45.454548,1029.0,2430,0.122079091796875,False,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,1.0217299577824135,2025-06-29 12:49:54.220070,6,6,0.423282599753188,0.009999999999999995,0.055,0.0049999999999999975,0.00041947754992450147,0.00043123927534675195,-0.0026761752618941147,0.00043328188503797676
QQQ250701C00561000,2025-06-27 20:14:09+00:00,561.0,0.05,0.04,0.05,-0.05,-50.0,495.0,80,0.1264735791015624,False,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,1.023554475564168,2025-06-29 12:49:54.220070,6,6,6.111111111111111,0.010000000000000002,0.045,0.0050000000000000044,0.00023894337537025574,0.00024660468487501335,-0.001641147008857724,0.0002566918420914872
QQQ250701C00562000,2025-06-27 20:05:25+00:00,562.0,0.03,0.03,0.04,-0.04,-57.142853,129.0,1,0.129891513671875,False,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,1.025378993345922,2025-06-29 12:49:54.220070,6,6,64.5,0.010000000000000002,0.035,-0.0050000000000000044,0.00012477739030633506,0.00013076360261509928,-0.0009172349018307175,0.00013979079984055044
QQQ250701C00563000,2025-06-27 20:12:40+00:00,563.0,0.03,0.02,0.03,-0.04,-57.142853,609.0,200,0.132821171875,False,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,1.0272035111276765,2025-06-29 12:49:54.220070,6,6,3.029850746268657,0.009999999999999998,0.025,0.0049999999999999975,6.214891706623332e-05,6.639784043707248e-05,-0.0004866835706559874,7.258254580692767e-05
QQQ250701C00564000,2025-06-27 19:59:36+00:00,564.0,0.03,0.02,0.03,-0.02,-40.0,42.0,0,0.14063359375,False,REGULAR,USD,QQQ,2025-07-01,1,548.0900268554688,1.029028028909431,2025-06-29 12:49:54.220070,6,6,42.0,0.009999999999999998,0.025,0.0049999999999999975,5.554553704177976e-05,5.640636234954684e-05,-0.0004632420328831503,6.528720893078511e-05
