contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ticker,expiry,days_to_expiry,spot_price,moneyness,date_collected,bs_price,simulated_pnl_expiry,mc_price,bs_diff,mc_diff,bs_vs_mc,label,predicted_proba,delta,gamma,theta,iv_smoothed_5d,log_return,hist_vol_20d,moneyness_class,day_of_week,month,volume_oi_ratio,bid_ask_spread,mid_price,last_mid_diff,vega,daily_sentiment_score
AAPL250703C00290000,2025-06-16 14:24:43+00:00,290.0,0.01,0.0,0.01,0.0,0.0,5.0,8,0.9687503125,False,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,1.4422120417705933,2025-06-29 12:49:53.239946,7.205998507326923e-05,0.0,0.0,0.009927940014926731,0.01,7.205998507326923e-05,1,0.9998252346973008,1.888306428815496e-05,4.641421638884854e-06,-0.00024177266168746642,0.85312646875,0.0,0.0,ITM,6,6,0.5555555555555556,0.01,0.005,0.005,1.4942698355681594e-05,0
AAPL250703C00295000,2025-06-18 13:31:14+00:00,295.0,0.01,0.0,0.01,0.0,0.0,100.0,101,1.0312548437500002,False,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,1.467077766628707,2025-06-29 12:49:53.239946,0.00010618309270608688,0.0,0.0,0.009893816907293913,0.01,0.00010618309270608688,1,0.9998252346973008,2.5792684829702745e-05,5.860679875214348e-06,-0.00034591508876586556,0.9093769375,0.0,0.0,ITM,6,6,0.9803921568627451,0.01,0.005,0.005,2.0085384617231742e-05,0
AAPL250703C00325000,2025-06-27 13:30:02+00:00,325.0,0.01,0.0,0.01,0.0,0.0,6.0,4,1.25000375,False,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,1.616272115777389,2025-06-29 12:49:53.239946,7.173925904125624e-05,0.0,0.0,0.009928260740958744,0.01,7.173925904125624e-05,1,0.9998252346973008,1.4808051390360945e-05,2.8554049460671326e-06,-0.000247516552708191,0.9968773125,0.0,0.0,ITM,6,6,1.2,0.01,0.005,0.005,1.1861651895777338e-05,0
AAPL250711C00110000,2025-06-27 14:01:37+00:00,110.0,93.0,90.1,92.6,1.75,1.9178082,2.0,85,1.517580537109375,True,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,0.5470459468785008,2025-06-29 12:49:53.389650,91.3899064796139,0.14373962190664713,90.24373962190664,1.6100935203861013,2.7562603780933586,1.1461668577072572,1,0.9999382026035205,0.9923906270294673,0.0003959427664189885,-0.06532334999012447,1.131643107421875,0.0,0.0,OTM,6,6,0.023255813953488372,2.5,91.35,1.6500000000000057,0.007321865435661961,0
AAPL250711C00120000,2025-06-23 13:30:54+00:00,120.0,82.0,80.8,82.55,0.0,0.0,1.0,6,1.503420451660156,True,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,0.5967773965947282,2025-06-29 12:49:53.389650,81.61764045490955,-0.32951188366799045,80.470488116332,0.382359545090452,1.5295118836679933,1.1471523385775413,1,0.999912500264001,0.9827482150564096,0.0008134950387174872,-0.11773239363684858,1.2542019790039063,0.0,0.0,OTM,6,6,0.14285714285714285,1.75,81.675,0.32500000000000284,0.014902974014654456,0
AAPL250711C00130000,2025-06-16 13:37:32+00:00,130.0,67.25,70.85,72.4,0.0,0.0,4.0,4,1.2793004785156248,True,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,0.6465088463109556,2025-06-29 12:49:53.389650,71.60353313601132,-0.2068347383384861,70.64316526166151,-4.353533136011322,-3.3931652616615082,0.9603678743498136,0,0.00014347928434315716,0.9813189050041047,0.0010231528442097286,-0.10996907117400449,1.3163120122070313,0.0,0.0,OTM,6,6,0.8,1.5500000000000114,71.625,-4.375,0.015949631732826607,0
AAPL250711C00135000,2025-06-27 15:04:55+00:00,135.0,66.3,65.85,66.6,1.1500015,1.7651597,1.0,1,0.95898478515625,True,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,0.6713745711690693,2025-06-29 12:49:53.389650,66.35710984321264,-0.18347820117196534,65.66652179882803,-0.05710984321264334,0.6334782011719682,0.6905880443846115,1,0.9983009525345862,0.9935322918489131,0.0005428264635781168,-0.04592730443496719,1.3018580004882812,0.0,0.0,OTM,6,6,0.5,0.75,66.225,0.07500000000000284,0.006343227835195162,0
AAPL250711C00140000,2025-06-18 19:14:28+00:00,140.0,56.53,60.85,62.45,0.0,0.0,1.0,2,1.1001021557617188,True,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,0.696240296027183,2025-06-29 12:49:53.389650,61.640109789988685,-0.028227967644895102,60.821772032355106,-5.110109789988684,-4.291772032355105,0.8183377576335786,0,0.00022748213242572594,0.9772068347149305,0.0014081888872975832,-0.11286695952730624,1.2718776816406248,0.0,0.0,OTM,6,6,0.3333333333333333,1.6000000000000014,61.650000000000006,-5.1200000000000045,0.018876936296217964,0
AAPL250711C00150000,2025-06-24 16:10:39+00:00,150.0,52.65,51.0,51.85,0.0,0.0,1.0,2525,0.8388687988281249,True,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,0.7459717457434103,2025-06-29 12:49:53.389650,51.50726332603543,-0.09819740589982473,50.901802594100175,1.1427366739645706,1.7481974058998233,0.6054607319352527,1,0.999962911365297,0.9819413790782188,0.0015159399278366033,-0.07907804024043757,1.136135333984375,0.0,0.0,OTM,6,6,0.000395882818685669,0.8500000000000014,51.425,1.2250000000000014,0.015495786175311667,0
AAPL250711C00155000,2025-06-23 14:20:55+00:00,155.0,47.1,45.9,47.55,0.0,0.0,1.0,1,0.8559584716796875,True,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,0.770837470601524,2025-06-29 12:49:53.389650,46.72432675035091,0.19212668300045976,46.09212668300046,0.37567324964908977,1.007873316999543,0.6322000673504533,1,0.9998848895690599,0.9668238171549471,0.0024747383458820853,-0.12065755745572407,1.006642937988281,0.0,0.0,OTM,6,6,0.5,1.6499999999999986,46.724999999999994,0.3750000000000071,0.02581187564328474,0
AAPL250711C00160000,2025-06-27 13:48:27+00:00,160.0,42.6,41.0,43.15,1.1499977,2.7744215,3.0,5281,0.84961087890625,True,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,0.7957031954596376,2025-06-29 12:49:53.389650,41.994886757221764,0.36424849758997624,41.364248497589976,0.6051132427782377,1.2357515024100252,0.6306382596317874,1,0.9999111462122054,0.9488065767992689,0.0035434794191064535,-0.16205464829218943,0.9207050180664063,0.0,0.0,OTM,6,6,0.0005679666792881485,2.1499999999999986,42.075,0.5249999999999986,0.03668491871593757,0
AAPL250711C00165000,2025-06-27 17:42:53+00:00,165.0,36.87,35.2,37.6,3.119999,9.244441,10.0,1,0.5942423388671876,True,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,0.8205689203177513,2025-06-29 12:49:53.389650,36.51937539771106,0.8966150322297466,36.09661503222975,0.35062460228893855,0.773384967770248,0.42276036548130946,1,0.999889157377958,0.9763260112314895,0.0026914850370328217,-0.07453264941598918,0.8477565288085938,0.0,0.0,OTM,6,6,5.0,2.3999999999999986,36.400000000000006,0.46999999999999176,0.01948916097945387,0
AAPL250711C00170000,2025-06-27 13:34:15+00:00,170.0,33.19,30.35,32.55,2.6899986,8.819668,1.0,35,0.534184345703125,True,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,0.845434645175865,2025-06-29 12:49:53.389650,31.5643182058692,0.8324584902518488,31.18245849025185,1.6256817941307986,2.0075415097481475,0.3818597156173489,1,0.9999576550048477,0.9694803136102804,0.0037012518809005817,-0.08087930708862266,0.734572966796875,0.0,0.0,OTM,6,6,0.027777777777777776,2.1999999999999957,31.45,1.7399999999999984,0.024092251030254044,0
AAPL250711C00175000,2025-06-27 13:31:59+00:00,175.0,27.6,25.4,27.6,0.8500004,3.1775718,1.0,15,0.6555210229492189,True,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,0.8703003700339786,2025-06-29 12:49:53.389650,27.457980940153902,1.59086702346098,26.99086702346098,0.14201905984609908,0.6091329765390228,0.4671139166929237,1,0.9998781298732938,0.9016251688433041,0.007578160742884282,-0.2014389574459876,0.6979034116210938,0.0,0.0,OTM,6,6,0.0625,2.200000000000003,26.5,1.1000000000000014,0.060532417535939784,0
AAPL250711C00177500,2025-06-27 19:46:48+00:00,177.5,23.92,23.6,24.55,0.37,1.5711254,8.0,4,0.5312546875,True,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,0.8827332324630355,2025-06-29 12:49:53.389650,24.53031247384328,0.5488187185459417,24.148818718545943,-0.6103124738432797,-0.22881871854594138,0.3814937552973383,1,0.9952935243255486,0.9214535258778711,0.007906096504099598,-0.14561109102041153,0.6329626547851563,0.0,0.0,OTM,6,6,1.6,0.9499999999999993,24.075000000000003,-0.15500000000000114,0.05118025765828044,0
AAPL250711C00180000,2025-06-27 19:53:04+00:00,180.0,21.42,21.15,22.5,0.3199997,1.5165862,4.0,158,0.5468795312500001,True,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,0.8951660948920923,2025-06-29 12:49:53.389650,22.39993748545541,0.8652966274963028,22.0152966274963,-0.9799374854554088,-0.5952966274962996,0.3846408579591092,1,0.9953144945240437,0.8906225443502549,0.009809796385723343,-0.18396571747094073,0.5724163852539064,0.0,0.0,OTM,6,6,0.025157232704402517,1.3500000000000014,21.825,-0.4049999999999976,0.06537161942113495,0
AAPL250711C00182500,2025-06-27 19:11:21+00:00,182.5,19.3,18.7,20.05,0.39,2.0624008,6.0,12,0.5048877636718749,True,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,0.9075989573211491,2025-06-29 12:49:53.389650,19.95323046597551,0.9004964895546586,19.600496489554658,-0.6532304659755077,-0.30049648955465713,0.3527339764208506,1,0.9990134962110884,0.8784288985621364,0.011454613150347749,-0.1831911118882739,0.5545454702148438,0.0,0.0,OTM,6,6,0.46153846153846156,1.3500000000000014,19.375,-0.07499999999999929,0.07047139259071997,0
AAPL250711C00185000,2025-06-27 19:59:58+00:00,185.0,16.72,16.35,17.15,0.11999893,0.72288513,2.0,129,0.4099180102539062,True,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,0.920031819750206,2025-06-29 12:49:53.389650,17.13972024503903,0.5039906577455504,16.853990657745552,-0.4197202450390307,-0.13399065774555297,0.28572958729347775,1,0.997125818984358,0.890274367397178,0.0131173411879921,-0.14425774961724455,0.529692203125,0.0,0.0,OTM,6,6,0.015384615384615385,0.7999999999999972,16.75,-0.030000000000001137,0.06552098181778926,0
AAPL250711C00187500,2025-06-27 17:36:26+00:00,187.5,14.75,14.1,15.65,0.14999962,1.0273947,10.0,26,0.4660697924804688,True,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,0.9324646821792628,2025-06-29 12:49:53.389650,15.488316447637686,1.0705786682864478,15.170578668286447,-0.7383164476376862,-0.4205786682864474,0.3177377793512388,1,0.9994212556609675,0.8220747891616349,0.01601126526898684,-0.21316075583799743,0.49180195703125007,0.0,0.0,OTM,6,6,0.37037037037037035,1.5500000000000007,14.875,-0.125,0.09093146547200755,0
AAPL250711C00190000,2025-06-27 19:38:22+00:00,190.0,12.19,12.0,12.25,-0.1600008,-1.295553,74.0,370,0.3269110278320312,True,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,0.9448975446083197,2025-06-29 12:49:53.389650,12.245783065771974,0.021485205776828664,12.021485205776829,-0.05578306577197445,0.16851479422317084,0.2242978599951453,1,0.9996214830358957,0.8539763686398723,0.02006751585481879,-0.140632106581889,0.45093322509765627,0.0,0.0,OTM,6,6,0.19946091644204852,0.25,12.125,0.0649999999999995,0.07993937852133011,0
AAPL250711C00192500,2025-06-27 19:14:37+00:00,192.5,10.19,9.7,10.1,0.019999504,0.19665195,52.0,343,0.3098213549804687,True,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,0.9573304070373764,2025-06-29 12:49:53.389650,10.056067123746374,0.14904782939037808,9.849047829390377,0.13393287625362582,0.34095217060962213,0.2070192943559963,1,0.9997460097736702,0.8066638456489579,0.025360273251974628,-0.15567372825970544,0.40352158984375,0.0,0.0,ATM,6,6,0.1511627906976744,0.40000000000000036,9.899999999999999,0.2900000000000009,0.0957420802312721,0
AAPL250711C00195000,2025-06-27 19:57:14+00:00,195.0,7.95,7.85,8.95,-0.05000019,-0.6250024,264.0,1041,0.3603579589843749,True,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,0.9697632694664332,2025-06-29 12:49:53.389650,8.76502678262841,0.6888850714441066,8.538885071444106,-0.8150267826284106,-0.5888850714441061,0.22614171118430448,1,0.9809262137565273,0.7075227420834627,0.027320185637097493,-0.2147900844010559,0.37461562890624994,0.0,0.0,ATM,6,6,0.2533589251439539,1.0999999999999996,8.399999999999999,-0.4499999999999984,0.11996521762541888,0
AAPL250711C00197500,2025-06-27 19:59:07+00:00,197.5,6.1,6.0,6.2,-0.25,-3.937008,951.0,13302,0.2777171838378905,True,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,0.9821961318954902,2025-06-29 12:49:53.389650,6.076634038769285,-0.09269714940205098,5.907302850597949,0.02336596123071466,0.19269714940205063,0.16933118817133597,1,0.9944138927464413,0.6656644740583227,0.03755049882363136,-0.1779151771420344,0.34817546362304685,0.0,0.0,ATM,6,6,0.07148763436818763,0.20000000000000018,6.1,0.0,0.1270738081294657,0
AAPL250711C00200000,2025-06-27 19:59:35+00:00,200.0,4.5,4.4,4.55,-0.1500001,-3.2258086,3082.0,3509,0.2640454455566406,True,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,0.994628994324547,2025-06-29 12:49:53.389650,4.3960766317836715,-0.15533044199054213,4.244669558009458,0.10392336821632853,0.2553304419905418,0.15140707377421325,1,0.965297303200068,0.5687847033521573,0.04263757223987476,-0.17971622517417346,0.3077705942382812,0.0,0.0,ATM,6,6,0.878062678062678,0.14999999999999947,4.475,0.025000000000000355,0.13718566436838547,0
AAPL250711C00202500,2025-06-27 19:59:58+00:00,202.5,3.1,3.1,3.2,-0.11000013,-3.4267955,6151.0,2120,0.2546461254882813,False,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,1.0070618567536038,2025-06-29 12:49:53.389650,3.0260023542752066,-0.196910759246403,2.903089240753597,0.0739976457247935,0.196910759246403,0.1229131135216095,0,0.016700607278614908,0.4589832833348239,0.044642724355837105,-0.17256747684589757,0.2933176137695312,0.0,0.0,ATM,6,6,2.9000471475719,0.10000000000000009,3.1500000000000004,-0.050000000000000266,0.13852410225126938,0
AAPL250711C00205000,2025-06-27 19:59:58+00:00,205.0,2.1,2.06,2.13,-0.08000016,-3.669732,13410.0,7553,0.2465895654296875,False,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,1.0194947191826609,2025-06-29 12:49:53.389650,1.9541589336251661,-0.19290344047327523,1.8670965595267248,0.14584106637483396,0.23290344047327527,0.08706237409844131,1,0.07934732209972684,0.34663805579239015,0.04287822471533918,-0.1536917935706595,0.28067125585937497,0.0,0.0,ATM,6,6,1.7752184273232725,0.06999999999999984,2.0949999999999998,0.0050000000000003375,0.12883951252289844,0
AAPL250711C00207500,2025-06-27 19:59:58+00:00,207.5,1.31,1.31,1.4,-0.13000011,-9.027785,6499.0,2265,0.2453688745117187,False,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,1.0319275816117175,2025-06-29 12:49:53.389650,1.2369323317039758,-0.1338031911597397,1.1761968088402603,0.07306766829602429,0.1338031911597397,0.06073552286371542,0,0.02792427003765975,0.24788734437755067,0.036933641489539176,-0.1298204493321424,0.25767343896484374,0.0,0.0,ATM,6,6,2.8680494263018534,0.08999999999999986,1.355,-0.04499999999999993,0.11042799369719869,0
AAPL250711C00210000,2025-06-27 19:59:55+00:00,210.0,0.81,0.81,0.83,-0.089999974,-9.999997,10095.0,12487,0.2390212817382812,False,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,1.0443604440407743,2025-06-29 12:49:53.389650,0.6967197622664365,-0.14924315551476086,0.6607568444852392,0.11328023773356355,0.14924315551476086,0.03596291778119731,0,0.05386504249206698,0.16133584279520213,0.029320132459198896,-0.09712850301904784,0.24993425854492185,0.0,0.0,ATM,6,6,0.8083760409993593,0.019999999999999907,0.8200000000000001,-0.010000000000000009,0.08539650182509702,0
AAPL250711C00212500,2025-06-27 19:59:51+00:00,212.5,0.5,0.49,0.56,-0.060000002,-10.714286,1213.0,1333,0.2473219799804687,False,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,1.0567933064698312,2025-06-29 12:49:53.389650,0.4471766474606085,-0.06697187947460442,0.42302812052539557,0.05282335253939152,0.07697187947460443,0.02414852693521291,1,0.8915248239292102,0.10934685907280978,0.021687109301415878,-0.07642613133036062,0.24658956542968746,0.0,0.0,ITM,6,6,0.9092953523238381,0.07000000000000006,0.525,-0.025000000000000022,0.06535848318070292,0
AAPL250711C00215000,2025-06-27 19:59:54+00:00,215.0,0.32,0.3,0.33,-0.060000002,-15.7894745,5978.0,5660,0.2473219799804687,False,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,1.069226168898888,2025-06-29 12:49:53.389650,0.2474790041359043,-0.06850339419512921,0.23149660580487078,0.07252099586409572,0.08850339419512923,0.015982398331033515,1,0.8637279307669982,0.06649420437016991,0.014947509425459365,-0.05243949908740725,0.24512473632812498,0.0,0.0,ITM,6,6,1.0559971736442324,0.030000000000000027,0.315,0.0050000000000000044,0.045047338019986956,0
AAPL250711C00217500,2025-06-27 19:56:21+00:00,217.5,0.22,0.2,0.22,-0.010000005,-4.3478284,593.0,1579,0.25586681640625,False,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,1.0816590313279448,2025-06-29 12:49:53.389650,0.15643404893273605,-0.05569913987582292,0.1443008601241771,0.06356595106726395,0.07569913987582291,0.012133188808558959,1,0.972035911582421,0.043535152927242284,0.010333101546110718,-0.03864687851720814,0.24698018652343742,0.0,0.0,ITM,6,6,0.37531645569620253,0.01999999999999999,0.21000000000000002,0.009999999999999981,0.03221678839288734,0
AAPL250711C00220000,2025-06-27 19:55:31+00:00,220.0,0.13,0.13,0.15,-0.040000007,-23.529415,1600.0,7913,0.264655791015625,False,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,1.0940918937570017,2025-06-29 12:49:53.389650,0.1001253402477369,-0.037897454159467894,0.09210254584053211,0.02987465975226311,0.037897454159467894,0.008022794407204784,0,0.02339082857882755,0.028619143894965636,0.007082409873841346,-0.02825093671858756,0.25083756982421873,0.0,0.0,ITM,6,6,0.20217336365933788,0.01999999999999999,0.14,-0.010000000000000009,0.022840207219683894,0
AAPL250711C00222500,2025-06-27 19:56:09+00:00,222.5,0.11,0.1,0.11,-0.009999998,-8.333332,148.0,486,0.2763744238281249,False,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,1.1065247561860585,2025-06-29 12:49:53.389650,0.06960170096519303,-0.03638280130865068,0.06361719869134932,0.040398299034806975,0.046382801308650676,0.0059845022738437,1,0.9530945118844503,0.01996935165459342,0.005012176808926391,-0.021745462297450273,0.2583081982421874,0.0,0.0,ITM,6,6,0.30390143737166325,0.009999999999999995,0.10500000000000001,0.0049999999999999906,0.01687958693287421,0
AAPL250711C00225000,2025-06-27 19:52:16+00:00,225.0,0.08,0.07,0.08,-0.010000005,-11.111116,206.0,3654,0.2871165039062499,False,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,1.1189576186151151,2025-06-29 12:49:53.389650,0.048223859752015485,-0.02696290050934636,0.043037099490653645,0.031776140247984516,0.03696290050934636,0.0051867602613618405,1,0.992414915446541,0.013908474934508783,0.003540591734694378,-0.01654267300112558,0.2662671030273437,0.0,0.0,ITM,6,6,0.05636114911080711,0.009999999999999995,0.07500000000000001,0.0049999999999999906,0.012387155516658348,0
AAPL250711C00230000,2025-06-27 19:51:33+00:00,230.0,0.05,0.04,0.05,-0.009999998,-16.666664,354.0,2549,0.3125068749999999,False,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,1.143823343473229,2025-06-29 12:49:53.389650,0.027312785857234623,-0.01755500349381199,0.02244499650618801,0.02268721414276538,0.027555003493811993,0.004867789351046613,1,0.9736036271774549,0.007717062096555293,0.0019466925750530235,-0.01073890063977339,0.2793040820312499,0.0,0.0,ITM,6,6,0.1388235294117647,0.010000000000000002,0.045,0.0050000000000000044,0.007413009047961343,0
AAPL250711C00235000,2025-06-27 19:50:20+00:00,235.0,0.03,0.03,0.04,0.0,0.0,63.0,631,0.3457096679687499,False,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,1.168689068331343,2025-06-29 12:49:53.389650,0.020829889320032713,-0.014095782459418255,0.015904217540581744,0.009170110679967286,0.014095782459418255,0.004925671779450969,0,0.022597218166999535,0.005506753400308521,0.001305652082060009,-0.008791849227442413,0.29727265234374994,0.0,0.0,ITM,6,6,0.09968354430379747,0.010000000000000002,0.035,-0.0050000000000000044,0.005500175818422512,0
AAPL250711C00240000,2025-06-27 19:45:18+00:00,240.0,0.03,0.02,0.03,0.01,50.0,116.0,770,0.37305314453125,False,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,1.1935547931894563,2025-06-29 12:49:53.389650,0.01463481727790128,-0.009228186963254057,0.010771813036745943,0.01536518272209872,0.019228186963254054,0.0038630042411553368,1,0.9991933245776446,0.0037203737333058274,0.0008525416310552679,-0.006672085578628329,0.3189521230468749,0.0,0.0,ITM,6,6,0.1504539559014267,0.009999999999999998,0.025,0.0049999999999999975,0.003875465564644004,0
AAPL250711C00245000,2025-06-27 19:31:51+00:00,245.0,0.02,0.01,0.03,0.0,0.0,92.0,446,0.4101621484375,False,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,1.21842051804757,2025-06-29 12:49:53.389650,0.014037249608724656,0.00017642839006859305,0.010176428390068593,0.005962750391275345,0.009823571609931407,0.0038608212186560624,1,0.9987767432610256,0.0032866061888777716,0.0006937099512657127,-0.006552646569711916,0.3457096679687499,0.0,0.0,ITM,6,6,0.2058165548098434,0.019999999999999997,0.02,0.0,0.003467137661423023,0
AAPL250711C00250000,2025-06-27 18:47:57+00:00,250.0,0.01,0.0,0.02,-0.01,-50.0,13.0,406,0.429693203125,False,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,1.243286242905684,2025-06-29 12:49:53.389650,0.009077996906282526,0.005796742822413407,0.005796742822413407,0.0009220030937174741,0.004203257177586593,0.003281254083869119,1,0.999750496784556,0.0021067735212160054,0.0004431222545295527,-0.00458842825393268,0.37422500781249995,0.0,0.0,ITM,6,6,0.03194103194103194,0.02,0.01,0.0,0.0023201690412319505,0
AAPL250711C00255000,2025-06-27 16:51:00+00:00,255.0,0.01,0.0,0.11,0.0,0.0,3.0,43,0.51758294921875,False,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,1.2681519677637976,2025-06-29 12:49:53.389650,0.027267331129683048,0.020331297908411122,0.020331297908411122,-0.017267331129683046,-0.010331297908411122,0.0069360332212719256,1,0.9997392405038474,0.004908610100096462,0.0007872713608648731,-0.01181299124290011,0.41524022265625,0.0,0.0,ITM,6,6,0.06818181818181818,0.11,0.055,-0.045,0.004965260010959301,0
AAPL250711C00260000,2025-06-27 18:56:08+00:00,260.0,0.01,0.0,0.02,-0.01,-50.0,25.0,235,0.4960987890625,False,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,1.2930176926219112,2025-06-29 12:49:53.389650,0.00845726478715797,0.005134141808029469,0.005134141808029469,0.0015427352128420304,0.004865858191970531,0.003323122979128501,1,0.999750496784556,0.0017316730360555773,0.00032117554808988434,-0.004424721728467289,0.44531804687500004,0.0,0.0,ITM,6,6,0.1059322033898305,0.02,0.01,0.0,0.0019415484056072422,0
AAPL250711C00265000,2025-06-26 17:30:46+00:00,265.0,0.01,0.0,0.02,0.0,0.0,1.0,32,0.500005,False,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,1.317883417480025,2025-06-29 12:49:53.389650,0.00425412707366063,0.002362638193907327,0.002362638193907327,0.005745872926339371,0.007637361806092673,0.0018914888797533025,1,0.9997915729870198,0.0009065884571465549,0.00017629799294585502,-0.0024656321416590536,0.47070841796875007,0.0,0.0,ITM,6,6,0.030303030303030304,0.02,0.01,0.0,0.0010741360612595452,0
AAPL250711C00270000,2025-06-26 14:12:59+00:00,270.0,0.01,0.0,0.22,0.0,0.0,2.0,112,0.6796907031250001,False,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,1.3427491423381386,2025-06-29 12:49:53.389650,0.05759499700179593,0.04554719440815544,0.04554719440815544,-0.04759499700179593,-0.03554719440815544,0.012047802593640494,1,0.9997017841391397,0.007633738342076685,0.000886533773974312,-0.022887073003380918,0.52461412890625,0.0,0.0,ITM,6,6,0.017699115044247787,0.22,0.11,-0.1,0.007342504084500414,0
AAPL250711C00275000,2025-06-12 13:41:07+00:00,275.0,0.02,0.0,0.22,0.0,0.0,1.0,14,0.7148466015625,False,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,1.3676148671962522,2025-06-29 12:49:53.389650,0.05645557585413141,0.04394192257456168,0.04394192257456168,-0.03645557585413141,-0.023941922574561677,0.012513653279569735,1,0.9997215856606776,0.007171214234602375,0.0007977604124489979,-0.02276923525552768,0.5816448085937501,0.0,0.0,ITM,6,6,0.06666666666666667,0.22,0.11,-0.09,0.0069490097323820854,0
AAPL250711C00280000,2025-06-10 16:08:03+00:00,280.0,0.03,0.0,0.22,0.0,0.0,1.0,14,0.7500025,False,REGULAR,USD,AAPL,2025-07-11,11,201.0800018310547,1.392480592054366,2025-06-29 12:49:53.389650,0.056023847285535444,0.04282617913563736,0.04282617913563736,-0.026023847285535445,-0.012826179135637363,0.013197668149898083,1,0.9997262428176457,0.00682725956264267,0.000728082141225231,-0.022864439289247578,0.62812871875,0.0,0.0,ITM,6,6,0.06666666666666667,0.22,0.11,-0.08,0.006653967439205491,0
